, 0, 0
getIndexOf, 6400, 42
getIndexOf, 2300, 42
add_end, 3400, 43
remove_on_index, 28600, 42
remove_on_index, 31400, 41
getIndexOf, 1700, 41
set_=, 29600, 41
remove_end, 26700, 40
remove_begin, 15200, 39
set_=, 25900, 39
getIndexOf, 5800, 39
add_end, 2700, 40
set_=, 26800, 40
add_begin, 15500, 41
set_[], 600, 41
set_[], 500, 41
set_[], 500, 41
set_=, 26500, 41
getIndexOf, 6300, 41
getIndexOf, 4600, 41
remove_end, 28300, 40
set_=, 25400, 40
getIndexOf, 6100, 40
set_=, 26700, 40
set_=, 26400, 40
getIndexOf, 5300, 40
set_=, 32800, 40
add_end, 3300, 41
getIndexOf, 5800, 41
getIndexOf, 4800, 41
set_=, 30400, 41
set_[], 500, 41
set_[], 800, 41
remove_on_index, 31000, 40
set_[], 700, 40
set_=, 26900, 40
set_=, 26300, 40
add_on_index, 16700, 41
set_=, 26400, 41
getIndexOf, 3400, 41
set_[], 500, 41
remove_begin, 18400, 40
add_end, 2600, 41
add_on_index, 22800, 42
set_[], 1000, 42
add_begin, 28500, 43
remove_end, 33800, 42
set_[], 1200, 42
set_=, 32400, 42
set_=, 30900, 42
remove_begin, 20500, 41
set_[], 900, 41
set_[], 800, 41
remove_begin, 20800, 40
remove_begin, 18400, 39
set_=, 36400, 39
remove_end, 33100, 38
set_[], 1100, 38
set_=, 35900, 38
remove_on_index, 33100, 37
set_=, 30300, 37
remove_begin, 20700, 36
set_[], 900, 36
getIndexOf, 6700, 36
set_=, 31200, 36
remove_end, 31600, 35
add_end, 6000, 36
set_=, 32100, 36
add_end, 3900, 37
set_[], 600, 37
set_[], 900, 37
remove_end, 32200, 36
add_end, 4300, 37
getIndexOf, 6700, 37
getIndexOf, 5900, 37
getIndexOf, 4100, 37
set_=, 27400, 37
set_=, 33600, 37
remove_end, 28000, 36
set_[], 500, 36
set_=, 28100, 36
set_=, 27200, 36
set_=, 26400, 36
set_[], 600, 36
set_[], 600, 36
remove_on_index, 28400, 35
add_end, 2900, 36
set_=, 27300, 36
set_=, 29400, 36
set_=, 25900, 36
remove_on_index, 27600, 35
set_[], 500, 35
set_[], 500, 35
set_=, 28100, 35
set_[], 600, 35
set_=, 36500, 35
add_begin, 15800, 36
remove_begin, 15400, 35
set_=, 26000, 35
remove_end, 26400, 34
remove_end, 28200, 33
getIndexOf, 3000, 33
set_=, 26100, 33
add_on_index, 16200, 34
set_[], 600, 34
set_[], 1000, 34
set_=, 28600, 34
remove_end, 34300, 33
set_=, 27900, 33
add_on_index, 17000, 34
add_begin, 17000, 35
remove_on_index, 28800, 34
set_[], 600, 34
set_[], 500, 34
set_[], 800, 34
set_[], 600, 34
getIndexOf, 5900, 34
set_=, 31500, 34
getIndexOf, 1600, 34
set_[], 600, 34
set_=, 28200, 34
add_begin, 16000, 35
getIndexOf, 4700, 35
set_[], 600, 35
getIndexOf, 4700, 35
add_begin, 17100, 36
set_[], 600, 36
getIndexOf, 5700, 36
set_[], 700, 36
set_[], 800, 36
remove_on_index, 28800, 35
set_=, 27800, 35
remove_end, 32500, 34
add_end, 2700, 35
remove_end, 36400, 34
set_[], 500, 34
set_[], 500, 34
set_=, 26800, 34
getIndexOf, 5900, 34
set_[], 800, 34
set_=, 26200, 34
set_[], 500, 34
set_[], 500, 34
remove_begin, 16100, 33
getIndexOf, 5300, 33
set_[], 600, 33
getIndexOf, 3900, 33
set_=, 27200, 33
set_=, 26100, 33
set_=, 26600, 33
add_end, 2800, 34
set_=, 27300, 34
remove_end, 28000, 33
set_=, 26600, 33
getIndexOf, 2900, 33
set_=, 25800, 33
set_[], 700, 33
set_[], 700, 33
getIndexOf, 5300, 33
remove_on_index, 28200, 32
remove_begin, 15200, 31
set_=, 26800, 31
remove_begin, 16300, 30
getIndexOf, 4000, 30
remove_end, 28000, 29
getIndexOf, 3400, 29
getIndexOf, 3400, 29
add_on_index, 16400, 30
add_on_index, 16000, 31
set_[], 500, 31
remove_on_index, 29000, 30
remove_on_index, 26900, 29
set_=, 26000, 29
set_=, 26000, 29
set_[], 1800, 29
set_=, 26800, 29
set_[], 500, 29
set_=, 26200, 29
remove_on_index, 28500, 28
remove_end, 26600, 27
set_[], 600, 27
remove_on_index, 30300, 26
remove_end, 28100, 25
set_=, 27900, 25
set_=, 27600, 25
remove_end, 28100, 24
remove_end, 27400, 23
set_[], 600, 23
remove_begin, 16200, 22
set_=, 25400, 22
set_[], 700, 22
remove_begin, 17000, 21
add_on_index, 16800, 22
set_=, 26100, 22
set_=, 25000, 22
add_on_index, 16000, 23
remove_end, 26300, 22
add_begin, 16000, 23
getIndexOf, 1100, 23
remove_on_index, 27300, 22
add_begin, 15500, 23
set_=, 25900, 23
remove_on_index, 27300, 22
remove_end, 26600, 21
set_[], 600, 21
set_[], 600, 21
getIndexOf, 1700, 21
set_=, 37200, 21
set_[], 700, 21
add_begin, 16200, 22
set_[], 1100, 22
set_=, 28300, 22
add_begin, 16500, 23
add_begin, 15500, 24
add_begin, 15500, 25
getIndexOf, 4400, 25
set_=, 25400, 25
add_begin, 15900, 26
getIndexOf, 3800, 26
set_[], 600, 26
remove_on_index, 27900, 25
set_[], 500, 25
add_on_index, 20600, 26
set_[], 600, 26
set_=, 27100, 26
add_begin, 20600, 27
set_[], 600, 27
set_=, 28200, 27
remove_on_index, 28700, 26
set_=, 26100, 26
set_=, 28500, 26
set_[], 900, 26
remove_begin, 17100, 25
set_=, 31300, 25
add_begin, 16700, 26
remove_on_index, 27600, 25
set_[], 600, 25
set_=, 25700, 25
getIndexOf, 3900, 25
remove_end, 27900, 24
remove_end, 26100, 23
set_=, 25900, 23
remove_end, 35400, 22
remove_on_index, 26600, 21
remove_end, 26200, 20
set_[], 700, 20
remove_on_index, 27900, 19
remove_end, 27200, 18
set_[], 500, 18
add_on_index, 16500, 19
set_[], 600, 19
remove_begin, 16200, 18
add_on_index, 16500, 19
add_on_index, 15900, 20
remove_on_index, 27500, 19
set_=, 25600, 19
getIndexOf, 3700, 19
getIndexOf, 2700, 19
set_=, 29100, 19
set_[], 600, 19
add_end, 2600, 20
set_=, 25600, 20
set_[], 600, 20
remove_end, 26600, 19
set_[], 500, 19
add_begin, 18100, 20
set_=, 26300, 20
remove_on_index, 26700, 19
add_begin, 15600, 20
set_[], 500, 20
add_begin, 15100, 21
add_begin, 16300, 22
remove_on_index, 31200, 21
add_on_index, 16900, 22
set_=, 26600, 22
set_=, 29700, 22
add_on_index, 16300, 23
set_[], 500, 23
add_begin, 15400, 24
set_[], 500, 24
set_=, 25400, 24
set_[], 600, 24
add_begin, 650800, 25
add_begin, 18600, 26
add_end, 2800, 27
remove_begin, 15900, 26
set_[], 500, 26
set_[], 600, 26
set_[], 500, 26
set_[], 500, 26
set_=, 26400, 26
getIndexOf, 3700, 26
set_=, 25500, 26
remove_begin, 15200, 25
set_=, 24900, 25
set_=, 26200, 25
remove_end, 26000, 24
set_[], 500, 24
set_[], 500, 24
remove_begin, 15200, 23
set_=, 41300, 23
set_[], 900, 23
set_[], 800, 23
set_=, 32900, 23
set_=, 32100, 23
set_[], 1100, 23
set_=, 32600, 23
set_=, 32500, 23
remove_end, 31400, 22
add_on_index, 18800, 23
set_[], 700, 23
set_[], 2200, 23
add_end, 5100, 24
set_=, 30700, 24
set_=, 30800, 24
set_[], 1000, 24
set_=, 32000, 24
set_[], 900, 24
set_=, 33600, 24
set_[], 900, 24
remove_end, 39000, 23
add_end, 5100, 24
set_=, 30000, 24
add_on_index, 16400, 25
set_=, 27800, 25
set_=, 27000, 25
set_[], 500, 25
set_=, 25900, 25
set_=, 25900, 25
add_begin, 15300, 26
set_=, 27500, 26
remove_on_index, 28500, 25
set_[], 500, 25
set_[], 700, 25
set_[], 700, 25
set_[], 600, 25
set_=, 27600, 25
add_on_index, 17700, 26
set_=, 26100, 26
set_[], 500, 26
getIndexOf, 4500, 26
remove_on_index, 28600, 25
getIndexOf, 3400, 25
remove_end, 33400, 24
set_[], 600, 24
remove_begin, 16500, 23
set_=, 26900, 23
add_end, 2900, 24
getIndexOf, 5300, 24
add_end, 2400, 25
remove_on_index, 29000, 24
remove_on_index, 28400, 23
set_[], 500, 23
set_[], 600, 23
add_end, 2600, 24
getIndexOf, 3700, 24
set_=, 26400, 24
set_=, 26700, 24
set_[], 800, 24
set_[], 700, 24
set_=, 27700, 24
add_end, 2800, 25
set_=, 26700, 25
set_[], 500, 25
set_=, 27500, 25
add_on_index, 16600, 26
set_=, 26700, 26
add_end, 2600, 27
set_=, 25300, 27
remove_begin, 16600, 26
getIndexOf, 4100, 26
set_=, 28100, 26
add_end, 3800, 27
add_on_index, 16800, 28
set_[], 600, 28
add_begin, 16600, 29
remove_end, 27300, 28
remove_on_index, 26600, 27
set_=, 25900, 27
set_=, 26400, 27
add_end, 2400, 28
remove_begin, 17100, 27
set_[], 600, 27
remove_on_index, 28300, 26
add_end, 2500, 27
getIndexOf, 4200, 27
getIndexOf, 3300, 27
getIndexOf, 3300, 27
getIndexOf, 3400, 27
set_=, 26900, 27
set_[], 500, 27
remove_begin, 17300, 26
set_=, 28900, 26
getIndexOf, 4300, 26
add_on_index, 17200, 27
add_on_index, 16000, 28
getIndexOf, 5800, 28
remove_begin, 22500, 27
set_[], 1100, 27
getIndexOf, 2500, 27
add_end, 3400, 28
set_[], 600, 28
set_[], 500, 28
add_end, 2500, 29
set_=, 27400, 29
set_[], 600, 29
getIndexOf, 4800, 29
add_on_index, 18100, 30
remove_begin, 17500, 29
set_=, 26300, 29
remove_on_index, 28400, 28
set_=, 26100, 28
add_on_index, 16900, 29
set_=, 25700, 29
add_on_index, 16000, 30
getIndexOf, 1500, 30
getIndexOf, 4700, 30
set_=, 27800, 30
set_=, 25100, 30
set_=, 26400, 30
set_[], 500, 30
set_=, 26800, 30
set_[], 600, 30
set_[], 600, 30
set_[], 500, 30
remove_end, 27500, 29
set_[], 600, 29
set_=, 26400, 29
getIndexOf, 5100, 29
remove_on_index, 28400, 28
set_[], 600, 28
set_[], 500, 28
set_=, 27700, 28
remove_on_index, 30000, 27
add_on_index, 16700, 28
set_=, 31000, 28
add_end, 3900, 29
add_end, 4600, 30
add_begin, 21700, 31
getIndexOf, 3900, 31
set_=, 30600, 31
set_[], 900, 31
add_on_index, 20900, 32
set_[], 800, 32
remove_end, 31600, 31
set_=, 27900, 31
set_[], 1000, 31
set_[], 900, 31
set_[], 1100, 31
set_[], 600, 31
remove_on_index, 34900, 30
getIndexOf, 5500, 30
getIndexOf, 4400, 30
set_[], 800, 30
set_=, 29000, 30
set_[], 1800, 30
add_begin, 18700, 31
set_[], 800, 31
set_[], 800, 31
set_=, 29300, 31
set_[], 800, 31
set_[], 800, 31
remove_end, 30500, 30
getIndexOf, 5400, 30
set_=, 29800, 30
set_=, 29100, 30
getIndexOf, 5300, 30
set_=, 32200, 30
set_[], 800, 30
set_[], 1200, 30
remove_on_index, 31700, 29
set_[], 900, 29
getIndexOf, 5300, 29
getIndexOf, 5700, 29
getIndexOf, 4400, 29
add_on_index, 19400, 30
set_=, 28600, 30
set_=, 27000, 30
remove_begin, 16700, 29
remove_on_index, 29700, 28
set_=, 29100, 28
set_=, 27100, 28
set_=, 31000, 28
set_[], 1100, 28
set_=, 31000, 28
remove_begin, 17800, 27
set_[], 800, 27
remove_on_index, 31900, 26
remove_begin, 18200, 25
add_end, 3400, 26
set_=, 34500, 26
set_=, 27800, 26
add_on_index, 40800, 27
add_on_index, 22600, 28
set_=, 30300, 28
add_begin, 74800, 29
remove_end, 36200, 28
set_=, 31200, 28
set_[], 700, 28
set_[], 600, 28
getIndexOf, 4900, 28
set_[], 800, 28
set_=, 29700, 28
remove_on_index, 31300, 27
remove_on_index, 32100, 26
set_=, 31400, 26
getIndexOf, 4400, 26
remove_begin, 19400, 25
set_[], 700, 25
set_[], 800, 25
set_=, 29600, 25
set_[], 700, 25
add_on_index, 22200, 26
remove_end, 29700, 25
add_on_index, 18000, 26
remove_on_index, 32500, 25
add_end, 5500, 26
set_[], 800, 26
set_[], 700, 26
add_on_index, 19400, 27
add_end, 3900, 28
set_=, 28700, 28
set_[], 600, 28
set_[], 600, 28
set_[], 600, 28
remove_begin, 41700, 27
add_begin, 19300, 28
add_begin, 18000, 29
set_=, 28200, 29
set_=, 27400, 29
getIndexOf, 5000, 29
set_[], 600, 29
set_[], 800, 29
remove_begin, 17000, 28
set_[], 700, 28
set_=, 28600, 28
add_on_index, 17100, 29
set_[], 800, 29
remove_on_index, 29400, 28
set_[], 600, 28
set_=, 35800, 28
add_on_index, 17000, 29
add_end, 2900, 30
set_=, 26500, 30
set_[], 700, 30
remove_begin, 19200, 29
set_=, 28000, 29
add_on_index, 16400, 30
getIndexOf, 5000, 30
remove_begin, 17600, 29
set_[], 500, 29
set_=, 26000, 29
getIndexOf, 4200, 29
set_=, 26700, 29
add_begin, 17400, 30
set_[], 600, 30
set_=, 25900, 30
set_[], 600, 30
remove_begin, 15700, 29
set_=, 26400, 29
remove_begin, 16200, 28
add_end, 2600, 29
set_=, 26700, 29
set_[], 500, 29
set_=, 27400, 29
set_=, 27200, 29
set_=, 27700, 29
remove_begin, 16400, 28
set_[], 700, 28
set_[], 700, 28
getIndexOf, 6300, 28
set_=, 28900, 28
set_=, 27600, 28
remove_on_index, 26800, 27
add_on_index, 16100, 28
set_=, 26200, 28
remove_on_index, 27100, 27
set_[], 500, 27
set_[], 500, 27
remove_end, 26400, 26
getIndexOf, 4300, 26
remove_on_index, 26900, 25
add_on_index, 17500, 26
remove_on_index, 26500, 25
add_on_index, 17000, 26
remove_begin, 18200, 25
set_[], 600, 25
remove_on_index, 27700, 24
set_[], 800, 24
getIndexOf, 1700, 24
set_[], 700, 24
getIndexOf, 4300, 24
remove_on_index, 28800, 23
set_[], 600, 23
add_end, 3700, 24
add_begin, 17100, 25
set_[], 600, 25
add_begin, 18100, 26
set_[], 600, 26
set_[], 600, 26
remove_on_index, 28300, 25
remove_end, 27200, 24
set_[], 700, 24
remove_begin, 15300, 23
set_=, 26000, 23
remove_on_index, 28200, 22
set_=, 24800, 22
set_[], 700, 22
add_on_index, 16500, 23
add_end, 2500, 24
set_[], 600, 24
set_[], 700, 24
set_[], 600, 24
remove_begin, 20900, 23
remove_on_index, 28700, 22
add_on_index, 16300, 23
add_on_index, 16200, 24
set_=, 26300, 24
set_[], 700, 24
set_=, 26700, 24
add_begin, 17100, 25
set_[], 700, 25
set_[], 700, 25
add_begin, 17800, 26
add_on_index, 16400, 27
set_[], 500, 27
set_=, 29100, 27
remove_on_index, 29100, 26
set_=, 25300, 26
set_=, 25700, 26
add_begin, 15400, 27
set_=, 26100, 27
set_=, 26600, 27
getIndexOf, 3500, 27
set_=, 25300, 27
set_[], 500, 27
set_=, 26400, 27
set_=, 25400, 27
add_begin, 17500, 28
remove_on_index, 35500, 27
set_=, 27600, 27
set_[], 500, 27
add_on_index, 16200, 28
set_[], 600, 28
add_end, 2900, 29
add_end, 3200, 30
remove_end, 27900, 29
remove_on_index, 27700, 28
set_=, 25500, 28
getIndexOf, 4000, 28
set_[], 500, 28
set_[], 500, 28
set_[], 500, 28
remove_end, 33100, 27
set_[], 600, 27
set_[], 500, 27
add_begin, 16900, 28
remove_end, 29800, 27
set_=, 27300, 27
remove_end, 27900, 26
remove_on_index, 28700, 25
getIndexOf, 5400, 25
getIndexOf, 3300, 25
add_end, 3400, 26
add_begin, 16800, 27
add_end, 3100, 28
add_end, 2500, 29
set_=, 27600, 29
set_[], 700, 29
getIndexOf, 2800, 29
add_on_index, 17600, 30
add_end, 2600, 31
add_end, 2300, 32
set_[], 500, 32
set_[], 700, 32
getIndexOf, 6400, 32
remove_begin, 23000, 31
add_end, 6800, 32
remove_on_index, 32100, 31
set_=, 28200, 31
remove_on_index, 40700, 30
remove_on_index, 30600, 29
remove_end, 28800, 28
set_=, 28800, 28
set_=, 32000, 28
getIndexOf, 4900, 28
set_=, 31900, 28
add_begin, 23700, 29
set_[], 1000, 29
set_=, 32900, 29
getIndexOf, 5900, 29
set_[], 700, 29
set_=, 33200, 29
remove_end, 35700, 28
set_=, 32300, 28
remove_on_index, 37300, 27
add_end, 7100, 28
set_=, 32500, 28
getIndexOf, 6100, 28
set_[], 1000, 28
set_[], 1200, 28
set_=, 34700, 28
set_=, 38700, 28
remove_on_index, 34400, 27
set_=, 33500, 27
remove_end, 31900, 26
add_end, 5500, 27
add_begin, 22000, 28
getIndexOf, 5800, 28
add_end, 5100, 29
getIndexOf, 5900, 29
remove_begin, 21800, 28
set_=, 37500, 28
set_[], 1100, 28
remove_on_index, 37900, 27
set_[], 1100, 27
add_on_index, 23600, 28
set_[], 700, 28
remove_end, 31600, 27
set_[], 1100, 27
getIndexOf, 3500, 27
getIndexOf, 1800, 27
add_end, 3300, 28
set_=, 29100, 28
set_[], 700, 28
set_[], 500, 28
add_end, 3200, 29
set_=, 28000, 29
getIndexOf, 6200, 29
set_[], 700, 29
add_on_index, 17100, 30
set_[], 800, 30
remove_on_index, 30300, 29
set_[], 500, 29
set_[], 800, 29
remove_end, 31700, 28
set_[], 1000, 28
add_begin, 25900, 29
set_[], 1000, 29
remove_on_index, 34300, 28
getIndexOf, 5900, 28
set_=, 31700, 28
set_[], 800, 28
remove_end, 32000, 27
remove_on_index, 31600, 26
set_=, 28700, 26
set_[], 600, 26
set_[], 800, 26
set_=, 32500, 26
remove_on_index, 33900, 25
getIndexOf, 5400, 25
add_on_index, 22600, 26
set_=, 30600, 26
add_end, 4200, 27
set_[], 700, 27
add_begin, 20400, 28
set_[], 700, 28
set_=, 29600, 28
set_[], 1100, 28
remove_end, 33800, 27
set_=, 30500, 27
add_on_index, 19700, 28
add_end, 3500, 29
add_end, 3800, 30
getIndexOf, 5500, 30
set_=, 29400, 30
set_[], 800, 30
set_[], 700, 30
set_=, 32000, 30
set_[], 700, 30
set_=, 32000, 30
remove_on_index, 29000, 29
remove_end, 29600, 28
set_=, 26600, 28
set_=, 29400, 28
remove_on_index, 28200, 27
set_=, 28300, 27
remove_end, 29000, 26
set_=, 30100, 26
getIndexOf, 4200, 26
add_on_index, 18600, 27
remove_begin, 16500, 26
add_begin, 17000, 27
remove_begin, 16700, 26
set_[], 700, 26
add_end, 3300, 27
set_[], 700, 27
add_begin, 18100, 28
remove_begin, 17600, 27
add_on_index, 18200, 28
set_=, 28100, 28
remove_on_index, 30800, 27
remove_end, 31400, 26
set_=, 28700, 26
add_begin, 16900, 27
set_[], 600, 27
set_[], 500, 27
set_[], 700, 27
remove_on_index, 17700, 26
set_=, 26800, 26
remove_end, 26300, 25
remove_on_index, 26500, 24
remove_end, 28400, 23
set_=, 27000, 23
remove_begin, 23000, 22
set_[], 700, 22
set_=, 29200, 22
set_=, 25900, 22
add_end, 3400, 23
set_[], 500, 23
remove_begin, 16500, 22
set_[], 600, 22
set_[], 800, 22
getIndexOf, 4100, 22
getIndexOf, 4500, 22
set_[], 600, 22
remove_on_index, 30000, 21
set_[], 600, 21
remove_begin, 16500, 20
add_end, 2900, 21
remove_on_index, 26800, 20
remove_begin, 16000, 19
remove_end, 26600, 18
getIndexOf, 3400, 18
remove_end, 28300, 17
set_[], 500, 17
add_on_index, 16300, 18
set_=, 26300, 18
remove_begin, 15400, 17
set_=, 26300, 17
remove_begin, 20500, 16
set_[], 600, 16
set_[], 600, 16
add_on_index, 19700, 17
set_=, 28200, 17
remove_on_index, 97100, 16
getIndexOf, 2700, 16
add_end, 3200, 17
getIndexOf, 3900, 17
getIndexOf, 3000, 17
set_=, 27200, 17
set_=, 26800, 17
set_[], 500, 17
add_on_index, 17800, 18
remove_on_index, 28400, 17
set_=, 26000, 17
set_[], 500, 17
set_=, 25300, 17
remove_on_index, 27100, 16
set_=, 25500, 16
getIndexOf, 1700, 16
add_begin, 23100, 17
getIndexOf, 4600, 17
getIndexOf, 2700, 17
getIndexOf, 1300, 17
set_=, 26400, 17
remove_on_index, 29300, 16
set_[], 700, 16
getIndexOf, 3000, 16
getIndexOf, 2600, 16
set_[], 700, 16
set_=, 33900, 16
remove_begin, 15700, 15
remove_on_index, 27100, 14
set_[], 500, 14
set_=, 27200, 14
set_[], 600, 14
remove_begin, 15800, 13
remove_end, 35000, 12
set_[], 500, 12
remove_on_index, 15700, 11
remove_end, 27500, 10
add_begin, 16900, 11
set_[], 500, 11
set_[], 500, 11
set_[], 500, 11
getIndexOf, 2600, 11
remove_end, 27900, 10
getIndexOf, 1800, 10
add_begin, 16300, 11
add_end, 2500, 12
set_[], 500, 12
remove_begin, 16100, 11
remove_end, 26900, 10
add_end, 2800, 11
remove_on_index, 26900, 10
remove_begin, 20000, 9
set_[], 500, 9
set_=, 27700, 9
remove_on_index, 27200, 8
set_=, 25500, 8
add_begin, 15600, 9
remove_on_index, 16400, 8
add_on_index, 17200, 9
remove_begin, 16100, 8
set_[], 500, 8
add_begin, 15700, 9
set_[], 600, 9
set_=, 25800, 9
set_=, 28000, 9
set_[], 600, 9
add_begin, 16000, 10
set_[], 600, 10
set_[], 500, 10
set_=, 25600, 10
add_on_index, 17100, 11
set_[], 600, 11
set_=, 28500, 11
remove_end, 5482100, 10
set_=, 30500, 10
remove_end, 30300, 9
set_=, 29200, 9
add_begin, 19300, 10
set_=, 29700, 10
add_on_index, 20000, 11
add_begin, 19400, 12
getIndexOf, 2800, 12
add_begin, 18900, 13
add_on_index, 18700, 14
remove_begin, 18400, 13
set_[], 700, 13
set_[], 600, 13
set_=, 28800, 13
remove_end, 30600, 12
set_[], 800, 12
remove_begin, 18400, 11
add_begin, 17900, 12
set_[], 800, 12
add_on_index, 19400, 13
remove_end, 31500, 12
set_[], 800, 12
add_on_index, 19500, 13
remove_on_index, 32000, 12
set_=, 32800, 12
remove_on_index, 31100, 11
add_begin, 18600, 12
set_=, 30100, 12
set_=, 32500, 12
set_=, 32400, 12
getIndexOf, 3200, 12
set_=, 30900, 12
set_[], 800, 12
getIndexOf, 2900, 12
getIndexOf, 2700, 12
set_=, 30600, 12
set_[], 1200, 12
set_[], 800, 12
getIndexOf, 3100, 12
set_=, 30500, 12
set_=, 29600, 12
remove_end, 33700, 11
remove_on_index, 28700, 10
remove_on_index, 15500, 9
set_=, 27500, 9
getIndexOf, 1900, 9
set_=, 26800, 9
add_end, 3100, 10
getIndexOf, 2000, 10
add_on_index, 19300, 11
remove_end, 30400, 10
set_=, 27300, 10
set_=, 27700, 10
set_=, 51800, 10
set_=, 25600, 10
remove_end, 26900, 9
set_=, 25400, 9
set_[], 600, 9
add_end, 4000, 10
set_=, 26200, 10
add_begin, 15700, 11
remove_on_index, 27400, 10
set_[], 500, 10
set_[], 600, 10
set_[], 500, 10
add_end, 3000, 11
add_on_index, 19400, 12
add_end, 2900, 13
remove_begin, 17500, 12
add_begin, 16300, 13
set_=, 27900, 13
set_[], 600, 13
set_=, 26400, 13
remove_begin, 16200, 12
set_[], 800, 12
set_=, 27800, 12
set_=, 27500, 12
set_[], 600, 12
set_[], 500, 12
set_=, 27200, 12
getIndexOf, 4100, 12
set_=, 26900, 12
remove_end, 26500, 11
remove_on_index, 27500, 10
remove_end, 25800, 9
set_=, 25900, 9
set_=, 26300, 9
set_=, 26200, 9
remove_on_index, 30000, 8
set_=, 25600, 8
remove_begin, 15200, 7
remove_end, 26100, 6
set_[], 600, 6
set_[], 600, 6
add_begin, 16000, 7
set_[], 500, 7
set_=, 26400, 7
set_[], 500, 7
set_=, 25400, 7
add_begin, 20700, 8
set_[], 600, 8
set_=, 28300, 8
set_[], 1000, 8
set_[], 800, 8
remove_begin, 18800, 7
getIndexOf, 2800, 7
set_[], 700, 7
remove_end, 31900, 6
add_on_index, 21000, 7
set_[], 700, 7
set_=, 32500, 7
remove_end, 34000, 6
remove_begin, 20200, 5
remove_end, 31300, 4
getIndexOf, 1800, 4
set_=, 30300, 4
set_=, 30200, 4
remove_on_index, 21600, 3
set_[], 900, 3
getIndexOf, 1700, 3
getIndexOf, 1800, 3
remove_end, 30700, 2
set_=, 28000, 2
set_[], 800, 2
add_begin, 19100, 3
add_on_index, 19400, 4
set_[], 900, 4
set_=, 29600, 4
remove_end, 29200, 3
set_=, 30100, 3
add_end, 5200, 4
remove_end, 28900, 3
set_[], 700, 3
remove_on_index, 28800, 2
getIndexOf, 1600, 2
set_[], 700, 2
remove_begin, 19700, 1
set_=, 29200, 1
add_begin, 20200, 2
set_=, 29000, 2
remove_end, 29700, 1
set_[], 800, 1
set_[], 800, 1
add_begin, 18300, 2
getIndexOf, 1600, 2
set_[], 600, 2
set_=, 29900, 2
set_=, 27500, 2
set_[], 600, 2
remove_begin, 19600, 1
set_[], 700, 1
set_=, 28800, 1
set_[], 700, 1
set_=, 29200, 1
add_on_index, 19500, 2
set_=, 28800, 2
set_[], 800, 2
set_=, 27700, 2
add_on_index, 18000, 3
add_begin, 17300, 4
set_[], 700, 4
set_=, 28500, 4
set_[], 800, 4
set_[], 700, 4
set_[], 800, 4
set_[], 800, 4
set_=, 31000, 4
set_[], 700, 4
remove_end, 32400, 3
getIndexOf, 1900, 3
set_[], 700, 3
set_=, 29600, 3
getIndexOf, 1700, 3
add_end, 4800, 4
set_=, 28800, 4
remove_on_index, 29400, 3
set_=, 29300, 3
set_[], 800, 3
getIndexOf, 1400, 3
add_end, 4600, 4
set_[], 700, 4
set_=, 30200, 4
remove_on_index, 30200, 3
add_end, 3900, 4
set_=, 28600, 4
getIndexOf, 1900, 4
add_on_index, 35600, 5
set_[], 700, 5
getIndexOf, 2100, 5
getIndexOf, 1800, 5
add_begin, 18100, 6
add_end, 3600, 7
set_[], 800, 7
set_[], 700, 7
set_[], 700, 7
set_=, 30300, 7
getIndexOf, 2300, 7
add_end, 5100, 8
set_[], 800, 8
set_=, 28300, 8
remove_on_index, 28700, 7
add_begin, 17300, 8
set_=, 26500, 8
remove_on_index, 28300, 7
set_=, 27300, 7
set_[], 700, 7
set_=, 28100, 7
getIndexOf, 2000, 7
set_[], 800, 7
add_on_index, 17500, 8
set_[], 700, 8
getIndexOf, 1700, 8
getIndexOf, 1900, 8
remove_on_index, 28700, 7
set_[], 700, 7
remove_on_index, 16300, 6
set_=, 26900, 6
set_[], 900, 6
add_on_index, 21400, 7
set_[], 800, 7
getIndexOf, 2000, 7
remove_begin, 26100, 6
set_[], 600, 6
remove_begin, 15800, 5
set_[], 600, 5
set_[], 500, 5
set_=, 25900, 5
add_on_index, 16400, 6
set_=, 27900, 6
set_=, 26500, 6
set_[], 500, 6
set_=, 29100, 6
set_=, 27200, 6
getIndexOf, 1700, 6
add_end, 2900, 7
set_[], 700, 7
set_[], 700, 7
add_end, 3200, 8
set_=, 26800, 8
set_[], 600, 8
set_=, 28600, 8
set_=, 26200, 8
add_on_index, 16800, 9
set_[], 500, 9
set_[], 600, 9
set_[], 500, 9
remove_on_index, 28500, 8
set_[], 500, 8
set_[], 500, 8
remove_end, 27900, 7
set_[], 500, 7
getIndexOf, 1600, 7
set_=, 26000, 7
add_begin, 16800, 8
remove_end, 26700, 7
set_=, 26800, 7
getIndexOf, 2000, 7
set_[], 600, 7
remove_end, 29400, 6
remove_end, 27100, 5
add_begin, 15700, 6
set_=, 26100, 6
set_=, 26600, 6
getIndexOf, 1800, 6
set_=, 30900, 6
set_[], 600, 6
remove_on_index, 30900, 5
set_=, 26200, 5
remove_on_index, 16900, 4
getIndexOf, 1600, 4
remove_end, 28100, 3
set_[], 500, 3
set_[], 500, 3
set_=, 27100, 3
add_end, 2800, 4
set_[], 500, 4
getIndexOf, 1400, 4
add_end, 2500, 5
set_=, 26000, 5
remove_begin, 23500, 4
add_end, 2700, 5
set_[], 1200, 5
getIndexOf, 2000, 5
set_=, 29700, 5
add_end, 3300, 6
remove_begin, 17900, 5
set_[], 800, 5
